Time,throttle_pc,throttle_rate,engine_rpm,left_image_path,center_image_path,right_image_path
1479424254.0652018,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412314859793.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412322272240.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412321775197.png
1479424254.0773113,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412367460160.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412372631970.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412369434582.png
1479424254.0851576,0.4550000131130218,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412414876530.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412425288780.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412420031557.png
1479424254.0983446,0.4550000131130218,0.0,2840.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412464989814.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412472590567.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412469845307.png
1479424254.1059563,0.4550000131130218,0.0,2840.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412515740985.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412522476864.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412519355887.png
1479424254.1159587,0.4550000131130218,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412564950834.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412572624767.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412570027554.png
1479424254.1251502,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412614973754.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412622861180.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412619526629.png
1479424254.136221,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412665433774.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412672973539.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412669221869.png
1479424254.1449845,0.4550000131130218,0.0,2849.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412714891061.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412722903657.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412719551199.png
1479424254.1562805,0.4550000131130218,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412768165805.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412774404390.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412769423859.png
1479424254.1655354,0.4550000131130218,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412814869720.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412822443657.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412819925132.png
1479424254.1760528,0.4550000131130218,0.0,2832.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412864839052.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412874344217.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412871610530.png
1479424254.1849554,0.4550000131130218,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412914404156.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412924428449.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412921811574.png
1479424254.1984503,0.4550000131130218,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424412964315527.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424412974226070.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424412971417607.png
1479424254.2051196,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413014569421.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413022406674.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413019297772.png
1479424254.2159493,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413064738369.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413074310195.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413069523492.png
1479424254.2253478,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413114302269.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413122302099.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413119763946.png
1479424254.236451,0.4550000131130218,0.0,2849.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413164536056.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413172561434.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413170613589.png
1479424254.244927,0.4550000131130218,0.0,2832.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413214815288.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413222393503.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413219677769.png
1479424254.2564332,0.4550000131130218,0.0,2832.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413264336451.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413272138646.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413271278835.png
1479424254.264953,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413314104826.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413322568752.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413319072921.png
1479424254.2759504,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413364776741.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413372520278.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413369726491.png
1479424254.2853825,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413414939646.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413422213169.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413425270578.png
1479424254.2983124,0.4550000131130218,0.0,2832.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413464998917.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413472803890.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413472852669.png
1479424254.3049457,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413516138888.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413524089486.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413520173425.png
1479424254.3161604,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413564259163.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413572453836.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413576634471.png
1479424254.3249524,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413614602490.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413625529481.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413623996110.png
1479424254.335974,0.4550000131130218,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413664507113.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413673875944.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413671206780.png
1479424254.345324,0.4550000131130218,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413715699896.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413722274258.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413720075973.png
1479424254.3561716,0.4550000131130218,0.0,2840.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413764408471.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413774703961.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413769578865.png
1479424254.364952,0.4550000131130218,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413814458560.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413824083373.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413825667341.png
1479424254.3761785,0.4550000131130218,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413864893585.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413873037352.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413869657903.png
1479424254.384968,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413915099393.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413926062270.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413919458667.png
1479424254.3985057,0.4550000131130218,0.0,2832.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424413965635960.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424413972650695.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424413969890102.png
1479424254.4059558,0.4550000131130218,0.0,2832.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414014811912.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414025013435.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414019496076.png
1479424254.4161315,0.4550000131130218,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414064751954.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414074461588.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414071861695.png
1479424254.4249582,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414115205864.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414124665393.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414122240100.png
1479424254.436215,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414165049385.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414172734343.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414170895285.png
1479424254.4449668,0.4550000131130218,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414217342547.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414222836725.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414220639939.png
1479424254.456214,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414264744690.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414272881016.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414269944568.png
1479424254.465358,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414314918742.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414322735909.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414320139930.png
1479424254.475999,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414364988841.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414372674885.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414370254314.png
1479424254.4849434,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414415222997.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414424605490.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414422211110.png
1479424254.4984934,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414465028147.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414474531431.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414471959745.png
1479424254.5049834,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414515226996.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414522874114.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414522970763.png
1479424254.515983,0.4550000131130218,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414565367391.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414574909812.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414572598886.png
1479424254.5253584,0.4550000131130218,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414615608861.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414622882505.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414619828392.png
1479424254.5359745,0.4550000131130218,0.0,2793.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414664926028.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414674106930.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414674827209.png
1479424254.5454276,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414715202269.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414722763689.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414720212574.png
1479424254.557309,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414765007384.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414773086667.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414770519110.png
1479424254.5653508,0.4550000131130218,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414815163254.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414822411616.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414822023050.png
1479424254.5759704,0.4550000131130218,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414864816954.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414872807396.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414870228315.png
1479424254.5853658,0.4550000131130218,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414914885659.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414922786826.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414919752331.png
1479424254.5981147,0.4550000131130218,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424414965685199.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424414973805746.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424414969484884.png
1479424254.6050208,0.4550000131130218,0.0,2785.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415015132908.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415022535256.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415026452861.png
1479424254.6161704,0.4550000131130218,0.0,2785.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415065017662.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415075132406.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415069854999.png
1479424254.6249928,0.4550000131130218,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415114933275.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415124328499.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415120169155.png
1479424254.635923,0.4550000131130218,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415165411768.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415172745065.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415170129244.png
1479424254.64538,0.4550000131130218,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415217532887.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415222685100.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415219920051.png
1479424254.656217,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415265218861.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415272995798.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415271938280.png
1479424254.6650562,0.4550000131130218,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415315148264.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415322696331.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415319829899.png
1479424254.6761844,0.4550000131130218,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415365506637.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415375021975.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415369960236.png
1479424254.68508,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415415321053.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415423182449.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415422321406.png
1479424254.6981027,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415465018805.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415472678601.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415470092987.png
1479424254.7054892,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415516891253.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415523064486.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415520000503.png
1479424254.7161708,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415565103795.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415572607438.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415570020086.png
1479424254.7254174,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415615027511.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415622804928.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415619937278.png
1479424254.7361815,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415667488645.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415673044914.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415670189101.png
1479424254.7450075,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415715063847.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415723247098.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415719966535.png
1479424254.7562325,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415765604627.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415774640612.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415772300103.png
1479424254.7654731,0.4550000131130218,0.0,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415817177697.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415824777407.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415821890419.png
1479424254.7759523,0.4550000131130218,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415865640913.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415874764185.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415872195807.png
1479424254.784974,0.4550000131130218,0.0,2832.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415915557288.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415924743994.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415922042957.png
1479424254.7983506,0.4550000131130218,0.0,2832.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424415965563410.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424415974886860.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424415972179865.png
1479424254.804962,0.4550000131130218,0.0,2824.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416019580465.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416025503057.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416023284432.png
1479424254.815948,0.4510000050067901,-0.0003999999898951,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416065551073.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416073303178.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416070327960.png
1479424254.8255632,0.4510000050067901,-0.0003999999898951,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416115717446.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416125430165.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416120759503.png
1479424254.836198,0.449999988079071,-0.0003999999898951,2816.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416165381350.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416174044731.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416170463253.png
1479424254.844988,0.4480000138282776,-0.0003999999898951,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416215219787.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416223770271.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416220320680.png
1479424254.8564248,0.4480000138282776,-0.0003999999898951,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416265500055.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416273628080.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416271662844.png
1479424254.8649597,0.4469999969005584,-0.0003999999898951,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416315426636.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416326695993.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416320695004.png
1479424254.8763225,0.4460000097751617,-0.0003999999898951,2793.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416365901229.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416376958276.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416370524193.png
1479424254.8857844,0.4460000097751617,-0.0003999999898951,2793.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416419330630.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416423912309.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416420280956.png
1479424254.898424,0.4449999928474426,-0.0003999999898951,2785.5,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416465641707.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416476974422.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416477161874.png
1479424254.904938,0.4449999928474426,-0.0003999999898951,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416515770271.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416523974387.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416520664884.png
1479424254.916223,0.4449999928474426,-0.0003999999898951,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416567916371.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416573987062.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416570609432.png
1479424254.9249809,0.4449999928474426,-0.0003999999898951,2777.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416616002871.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416624012695.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416620529567.png
1479424254.9359498,0.4449999928474426,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416665540870.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416674089516.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416671582304.png
1479424254.9455717,0.4449999928474426,0.0,2801.0,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416715781141.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416725536507.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416722465319.png
1479424254.9562669,0.4449999928474426,0.0,2808.75,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416768076469.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416774023190.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416770440001.png
1479424254.9649467,0.4449999928474426,0.0,2793.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416816255022.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416825991703.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416820633387.png
1479424254.9762208,0.4449999928474426,0.0,2793.25,./Data/ROSBAG/Ch2_002/images/HMB_1\left\frame_1479424416866644711.png,./Data/ROSBAG/Ch2_002/images/HMB_1\center\frame_1479424416873779262.png,./Data/ROSBAG/Ch2_002/images/HMB_1\right\frame_1479424416873184152.png
